Experiment_ID,Rxn_temp,Pd_mol%,Ligand_Name,Ligand_SMILES,Ligand_mol%,E-PR_AY,Ligand_SELFIES,E-PR_AY_shuffled,Ligand_Big_SMILES
51,37.96045684814453,1.1,PPh2(2-OMe-Ph),COC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,3.0,7.350579459285315,[C][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0,{[$]OC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3}
52,37.96045684814453,1.1,PhAtaPhos,CN(C)C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,3.2,0.8950919101602525,[C][N][Branch1_1][C][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],34.379721467506855,{[$]N[$]C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3}
53,37.96045684814453,1.0,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,2.6,50.63673492179032,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],28.38641262830008,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
54,37.96045684814453,1.1,AtaPhos,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,3.2,4.86092218018953,[C][C][Branch1_1][C][C][Branch1_1][C][C][P][Branch1_1][S][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][N][Branch1_1][C][C][C][C][Branch1_1][C][C][Branch1_1][C][C][C],66.81900793116813,{[$]C[$][$]P(C1=CC=C(C=C1)N[$]C)C[$][$]C}
55,37.96045684814453,2.2,PnPr3,CCCP(CCC)CCC,1.2000000000000002,10.114304724874028,[C][C][C][P][Branch1_1][Ring2][C][C][C][C][C][C],53.97654670378602,{[$]CCP(CCC)CCC}
56,37.96045684814453,1.1,P(mesityl)3,CC1=CC(=C(C(=C1)C)P(C2=C(C=C(C=C2C)C)C)C3=C(C=C(C=C3C)C)C)C,3.0,2.3017958463141754,[C][C][=C][C][Branch2_2][Ring2][N][=C][Branch1_1][Branch2_1][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][P][Branch1_1][S][C][=C][Branch1_1][O][C][=C][Branch1_1][Branch1_2][C][=C][Ring1][Branch1_2][C][C][C][C][=C][Branch1_1][O][C][=C][Branch1_1][Branch1_2][C][=C][Ring1][Branch1_2][C][C][C][C],57.630224879455774,{[$]C1=CC(=C(C(=C1)C)P(C2=C(C=C(C=C2C)C)C)C3=C(C=C(C=C3C)C)C)C}
57,22.518356323242188,1.1,P(mesityl)3,CC1=CC(=C(C(=C1)C)P(C2=C(C=C(C=C2C)C)C)C3=C(C=C(C=C3C)C)C)C,3.4000000000000004,2.293419807174025,[C][C][=C][C][Branch2_2][Ring2][N][=C][Branch1_1][Branch2_1][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][P][Branch1_1][S][C][=C][Branch1_1][O][C][=C][Branch1_1][Branch1_2][C][=C][Ring1][Branch1_2][C][C][C][C][=C][Branch1_1][O][C][=C][Branch1_1][Branch1_2][C][=C][Ring1][Branch1_2][C][C][C][C],39.34838707717348,{[$]C1=CC(=C(C(=C1)C)P(C2=C(C=C(C=C2C)C)C)C3=C(C=C(C=C3C)C)C)C}
58,22.518356323242188,1.1,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,1.0,36.91050232786484,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],40.858214994979015,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
59,22.518356323242188,4.6,"1-Cy2P-2,4,6-MeO-Ph2",COC1=CC(=C(C(=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)OC,3.8,2.3113102099075307,[C][O][C][=C][C][Branch2_2][Ring2][Branch1_3][=C][Branch1_1][Branch2_2][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][C][C][C][C][C][C][Ring1][Branch1_2][O][C],30.34207093994632,{[$]OC1=CC(=C(C(=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)OC}
60,22.518356323242188,1.0,PCy2Ph,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3,2.8000000000000003,0.0,[C][C][C][C][Branch1_1][Branch1_1][C][C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],67.44843551178369,{[$]1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3}
61,22.518356323242188,1.2,RockPhos,CC1=C(C(=C(C=C1)OC)P(C(C)(C)C)C(C)(C)C)C2=C(C=C(C=C2C(C)C)C(C)C)C(C)C,3.8,1.9147210365253389,[C][C][=C][Branch2_1][Ring1][S][C][Branch1_2][Branch2_3][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][O][C][P][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][C][C][Branch1_1][C][C][Branch1_1][C][C][C][C][=C][Branch2_1][Ring1][Ring1][C][=C][Branch1_1][Branch2_3][C][=C][Ring1][Branch1_2][C][Branch1_1][C][C][C][C][Branch1_1][C][C][C][C][Branch1_1][C][C][C],0.0,{[$]C1=C(C(=C(C=C1)OC)P(C[$][$]C)C[$][$]C)C2=C(C=C(C=C2C[$]C)C[$]C)C[$]C}
62,22.518356323242188,4.1,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,2.4000000000000004,55.884436791269096,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],2.732191839361233,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
63,22.518356323242188,1.1,Ph2P(CH2)3Si(OEt)3,CCO[Si](CCCP(C1=CC=CC=C1)C2=CC=CC=C2)(OCC)OCC,3.4000000000000004,0.2520247501578585,[C][C][O][Siexpl][Branch2_1][Ring1][Branch1_3][C][C][C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Ring2][O][C][C][O][C][C],21.063710559913805,{[$]CO[Si](CCCP(C1=CC=CC=C1)C2=CC=CC=C2)(OCC)OCC}
64,22.518356323242188,1.0,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,2.8000000000000003,33.728028240416386,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],10.114304724874028,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
65,25.98479461669922,4.7,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,4.0,64.88267001779951,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],17.958289573244627,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
66,25.98479461669922,4.6,(R)SITCP,C1CC23CCC4=C2C(=CC=C4)CP(CC5=CC=CC1=C35)C6=CC=CC=C6,11.2,0.0,[C][C][C][C][C][C][=C][Ring1][Branch1_1][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][C][P][Branch1_1][S][C][C][=C][C][=C][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],3.665854512654078,{[$]1CC23CCC4=C2C(=CC=C4)CP(CC5=CC=CC1=C35)C6=CC=CC=C6}
67,25.98479461669922,4.2,AtaPhos,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,13.2,0.4725629794181601,[C][C][Branch1_1][C][C][Branch1_1][C][C][P][Branch1_1][S][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][N][Branch1_1][C][C][C][C][Branch1_1][C][C][Branch1_1][C][C][C],38.193826913906015,{[$]C[$][$]P(C1=CC=C(C=C1)N[$]C)C[$][$]C}
68,25.98479461669922,2.8,"1-Cy2P-2,4,6-MeO-Ph2",COC1=CC(=C(C(=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)OC,11.0,1.1556486089233262,[C][O][C][=C][C][Branch2_2][Ring2][Branch1_3][=C][Branch1_1][Branch2_2][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][C][C][C][C][C][C][Ring1][Branch1_2][O][C],10.321904832275337,{[$]OC1=CC(=C(C(=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)OC}
69,25.98479461669922,4.1,PEt3,CCP(CC)CC,13.0,0.0,[C][C][P][Branch1_1][Ring1][C][C][C][C],28.4446668744987,{[$]CP(CC)CC}
70,25.98479461669922,3.1,Et-PhenCarPhos,CCP(CC)C1=CC=CC=C1N2C3=CC=CC=C3C4=CC=CC=C42,12.4,1.5898772595860553,[C][C][P][Branch1_1][Ring1][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring1][=N],2.446814822302925,{[$]CP(CC)C1=CC=CC=C1N2C3=CC=CC=C3C4=CC=CC=C42}
71,25.98479461669922,4.2,PallylPh2,C=CCP(C1=CC=CC=C1)C2=CC=CC=C2,13.6,1.4147808214903317,[C][=C][C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],59.09334675295926,{[$]=CCP(C1=CC=CC=C1)C2=CC=CC=C2}
72,25.98479461669922,3.7,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,2.8000000000000003,62.403894966878354,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],33.17023777653186,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
73,27.452526092529297,4.7,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,3.8,63.39081779812003,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
74,27.452526092529297,3.3,PPh2(2-OMe-Ph),COC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,3.2,39.34838707717348,[C][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],17.61860407471316,{[$]OC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3}
75,27.452526092529297,3.4,RockPhos,CC1=C(C(=C(C=C1)OC)P(C(C)(C)C)C(C)(C)C)C2=C(C=C(C=C2C(C)C)C(C)C)C(C)C,1.8,2.907443100034096,[C][C][=C][Branch2_1][Ring1][S][C][Branch1_2][Branch2_3][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][O][C][P][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][C][C][Branch1_1][C][C][Branch1_1][C][C][C][C][=C][Branch2_1][Ring1][Ring1][C][=C][Branch1_1][Branch2_3][C][=C][Ring1][Branch1_2][C][Branch1_1][C][C][C][C][Branch1_1][C][C][C][C][Branch1_1][C][C][C],10.847310887284712,{[$]C1=C(C(=C(C=C1)OC)P(C[$][$]C)C[$][$]C)C2=C(C=C(C=C2C[$]C)C[$]C)C[$]C}
76,27.452526092529297,3.4,(R)SITCP,C1CC23CCC4=C2C(=CC=C4)CP(CC5=CC=CC1=C35)C6=CC=CC=C6,2.2,16.487575830942163,[C][C][C][C][C][C][=C][Ring1][Branch1_1][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][C][P][Branch1_1][S][C][C][=C][C][=C][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0,{[$]1CC23CCC4=C2C(=CC=C4)CP(CC5=CC=CC1=C35)C6=CC=CC=C6}
77,27.452526092529297,3.2,Et-PhenCarPhos,CCP(CC)C1=CC=CC=C1N2C3=CC=CC=C3C4=CC=CC=C42,2.6,27.554509386176868,[C][C][P][Branch1_1][Ring1][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring1][=N],0.4453659247971954,{[$]CP(CC)C1=CC=CC=C1N2C3=CC=CC=C3C4=CC=CC=C42}
78,27.452526092529297,3.4,AtaPhos,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,2.6,9.245818796052022,[C][C][Branch1_1][C][C][Branch1_1][C][C][P][Branch1_1][S][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][N][Branch1_1][C][C][C][C][Branch1_1][C][C][Branch1_1][C][C][C],22.52546883316286,{[$]C[$][$]P(C1=CC=C(C=C1)N[$]C)C[$][$]C}
79,27.452526092529297,5.0,"PPh (4-(2,2-(CF3)2-F7pent)-Ph)2",C1=CC=C(C=C1)P(C2=CC=C(C=C2)CC(C(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)C(F)(F)F)C3=CC=C(C=C3)CC(C(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)C(F)(F)F,5.4,40.858214994979015,[C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][P][Branch2_1][Branch1_1][Branch2_1][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][C][C][Branch2_1][Ring1][Branch1_3][C][Branch1_1][S][C][Branch1_1][Branch2_2][C][Branch1_1][C][F][Branch1_1][C][F][F][Branch1_1][C][F][F][Branch1_1][C][F][F][Branch1_1][Branch2_2][C][Branch1_1][C][F][Branch1_1][C][F][F][C][Branch1_1][C][F][Branch1_1][C][F][F][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][C][C][Branch2_1][Ring1][Branch1_3][C][Branch1_1][S][C][Branch1_1][Branch2_2][C][Branch1_1][C][F][Branch1_1][C][F][F][Branch1_1][C][F][F][Branch1_1][C][F][F][Branch1_1][Branch2_2][C][Branch1_1][C][F][Branch1_1][C][F][F][C][Branch1_1][C][F][Branch1_1][C][F][F],10.270278937009424,{[$]1=CC=C(C=C1)P(C2=CC=C(C=C2)CC(C(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)C(F)(F)F)C3=CC=C(C=C3)CC(C(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)C(F)(F)F}
80,27.452526092529297,5.0,P(C6F5)2Ph,C1=CC=C(C=C1)P(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,5.2,3.631322651286304,[C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][P][Branch2_1][Ring1][Branch1_2][C][=C][Branch1_1][P][C][Branch1_2][=N][=C][Branch1_1][Branch2_2][C][Branch1_2][Branch1_1][=C][Ring1][Branch1_2][F][F][F][F][F][C][=C][Branch1_1][P][C][Branch1_2][=N][=C][Branch1_1][Branch2_2][C][Branch1_2][Branch1_1][=C][Ring1][Branch1_2][F][F][F][F][F],0.3142248417050838,{[$]1=CC=C(C=C1)P(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F}
81,27.395000457763672,4.2,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,5.800000000000001,71.78526628934588,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],14.2598278133745,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
82,27.395000457763672,1.4,PCy2Ph,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3,0.8,9.76248373480832,[C][C][C][C][Branch1_1][Branch1_1][C][C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],33.83293730391921,{[$]1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3}
83,27.395000457763672,3.6,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,3.4000000000000004,64.14417647589116,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
84,27.395000457763672,3.3,Ph2P(CH2)3Si(OEt)3,CCO[Si](CCCP(C1=CC=CC=C1)C2=CC=CC=C2)(OCC)OCC,6.4,22.8387395616798,[C][C][O][Siexpl][Branch2_1][Ring1][Branch1_3][C][C][C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Ring2][O][C][C][O][C][C],0.1416852984300524,{[$]CO[Si](CCCP(C1=CC=CC=C1)C2=CC=CC=C2)(OCC)OCC}
85,27.395000457763672,1.7,JohnPhos,CC(C)(C)P(C1=CC=CC=C1C2=CC=CC=C2)C(C)(C)C,1.0,2.3144416221504907,[C][C][Branch1_1][C][C][Branch1_1][C][C][P][Branch1_1][P][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_1][C][C][Branch1_1][C][C][C],45.09278149905555,{[$]C[$][$]P(C1=CC=CC=C1C2=CC=CC=C2)C[$][$]C}
86,27.395000457763672,1.7,P(nOct)3,CCCCCCCCP(CCCCCCCC)CCCCCCCC,1.0,4.595102041462597,[C][C][C][C][C][C][C][C][P][Branch1_1][Branch2_2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],5.385609854064389,{[$]CCCCCCCP(CCCCCCCC)CCCCCCCC}
87,27.395000457763672,4.8,PallylPh2,C=CCP(C1=CC=CC=C1)C2=CC=CC=C2,3.6,27.03715103486539,[C][=C][C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0,{[$]=CCP(C1=CC=CC=C1)C2=CC=CC=C2}
88,27.395000457763672,3.6,Sphos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,8.6,19.846607978727263,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][C][C][C][C][C][C][Ring1][Branch1_2],23.931874865136542,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4}
89,10.112961769104004,4.6,PhAtaPhos,CN(C)C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,4.0,22.35365016147829,[C][N][Branch1_1][C][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],28.08082476441904,{[$]N[$]C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3}
90,10.112961769104004,1.0,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,2.2,14.2598278133745,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],0.0,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
91,10.112961769104004,3.1,"P(3,5-Me2-4-OMe-Ph)3",CC1=CC(=CC(=C1OC)C)P(C2=CC(=C(C(=C2)C)OC)C)C3=CC(=C(C(=C3)C)OC)C,9.2,0.0,[C][C][=C][C][Branch1_2][O][=C][C][Branch1_2][Branch1_2][=C][Ring1][Branch1_2][O][C][C][P][Branch2_1][Ring1][Ring1][C][=C][C][Branch1_2][=N][=C][Branch1_1][Branch2_1][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][O][C][C][C][=C][C][Branch1_2][=N][=C][Branch1_1][Branch2_1][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][O][C][C],16.487575830942163,{[$]C1=CC(=CC(=C1OC)C)P(C2=CC(=C(C(=C2)C)OC)C)C3=CC(=C(C(=C3)C)OC)C}
92,10.112961769104004,3.1,Sphos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,9.8,1.5267530531786904,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][C][C][C][C][C][C][Ring1][Branch1_2],58.3362182169964,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4}
93,10.112961769104004,1.1,Sphos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,3.0,0.6050107022074324,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][C][C][C][C][C][C][Ring1][Branch1_2],1.5267530531786904,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4}
94,10.112961769104004,1.0,PEt3,CCP(CC)CC,1.8,5.385609854064389,[C][C][P][Branch1_1][Ring1][C][C][C][C],71.3397033203134,{[$]CP(CC)CC}
95,10.112961769104004,1.0,"PPh2(2,6-Me2-Ph)",CC1=C(C(=CC=C1)C)P(C2=CC=CC=C2)C3=CC=CC=C3,1.8,3.665854512654078,[C][C][=C][Branch1_1][Branch2_3][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],27.9692387473923,{[$]C1=C(C(=CC=C1)C)P(C2=CC=CC=C2)C3=CC=CC=C3}
96,10.112961769104004,3.6,PhSPhos,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4,11.0,21.063710559913805,[C][O][C][=C][Branch1_1][O][C][Branch1_2][Branch1_2][=C][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],1.4147808214903317,{[$]OC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4}
97,20.0,2.5,PoTol3,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,3.8,27.81585114061276,[C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C],4.595102041462597,{[$]C1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C}
98,20.0,2.5,PoTol3,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,3.8,30.543753651134416,[C][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C],17.768494268274686,{[$]C1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C}
